61100,14753
61200,14779
61300,14806
61400,14810
61500,14807
61600,14867
61700,14923
61800,14938
61900,14981
62000,15032
62100,15027
62200,15050
62300,15078
62400,15089
62500,15099
62600,15126
62700,15169
62800,15196
62900,15192
63000,15235
63100,15283
63200,15284
63300,15307
63400,15311
63500,15335
63600,15390
63700,15426
63800,15424
63900,15438
64000,15492
64100,15477
64200,15494
64300,15567
64400,15581
64500,15571
64600,15606
64700,15676
64800,15678
64900,15697
65000,15726
65100,15703
65200,15731
65300,15782
65400,15774
65500,15766
65600,15860
65700,15879
65800,15873
65900,15913
66000,16060
66100,15937
66200,15990
66300,16951
66400,16043
66500,16091
66600,16166
66700,16168
66800,16197
66900,16280
67000,16240
67100,16358
67200,16378
67300,16360
67400,16383
67500,16454
67600,16466
67700,16458
67800,16556
67900,16560
68000,16562
68100,16649
68200,16675
68300,16675
68400,16713
68500,16913
68600,16785
68700,16866
68800,16956
68900,16837
69000,16965
69100,17008
69200,16976
69300,17021
69400,17093
69500,17007
69600,17142
69700,17206
69800,17091
69900,17222
70000,17250
70100,17172
70200,17289
70300,17324
70400,17218
70500,17402
70600,17372
70700,17338
70800,17590
70900,17496
71000,17431
71100,17568
71200,17537
71300,17588
71400,17633
71500,17572
71600,17609
71700,18668
71800,17662
71900,17694
72000,17742
72100,17729
72200,17741
72300,17796
72400,17805
72500,17840
72600,17898
72700,17886
72800,17925
72900,17953
73000,17968
73100,18017
73200,18085
73300,18020
73400,18074
73500,18092
73600,18062
73700,18113
73800,18139
73900,18171
74000,18282
74100,18235
74200,18260
74300,18316
74400,18363
74500,18387
74600,18397
74700,18422
74800,18467
74900,18459
75000,18517
75100,18528
75200,18531
75300,18613
75400,18667
75500,18643
75600,18676
75700,18707
75800,18656
75900,18720
76000,18746
76100,18799
76200,18832
76300,18824
76400,18874
76500,18905
76600,18905
76700,25825
76800,25718
76900,25728
77000,25750
77100,25838
77200,25912
77300,25618
77400,26039
77500,25691
77600,22667
77700,24473
77800,26222
77900,25242
78000,26276
78100,26343
78200,23269
78300,18227
78400,17466
78500,16837
78600,17310
78700,17357
78800,17013
78900,17029
79000,16859
79100,16137
79200,16774
79300,17033
79400,16835
79500,17383
79600,17773
79700,17152
79800,17327
79900,17021
80000,16664
80100,16883
80200,17113
80300,17008
80400,17696
80500,17488
80600,17438
80700,17445
80800,16916
80900,17140
81000,19841
81100,19915
81200,19964
81300,19967
81400,20021
81500,20010
81600,20019
81700,20018
81800,20065
81900,20036
82000,20086
82100,20095
82200,20173
82300,20212
82400,20199
82500,20297
82600,20293
82700,20324
82800,20349
82900,20370
83000,27828
83100,27880
83200,28134
83300,27604
83400,27391
83500,28233
83600,27783
83700,28265
83800,28380
83900,28385
84000,27997
84100,28446
84200,28484
84300,26950
84400,26939
84500,28628
84600,27104
84700,28705
84800,28340
84900,28807
85000,28797
85100,29117
85200,21093
85300,21139
85400,21158
85500,21202
85600,21236
85700,21233
85800,21284
85900,21263
86000,21319
86100,21397
86200,21402
86300,21407
86400,21491
86500,21471
86600,21535
86700,21564
86800,21557
86900,21595
87000,21610
87100,21624
87200,21675
87300,21699
87400,21752
87500,21781
87600,24781
87700,29240
87800,28272
87900,31019
88000,28144
88100,30055
88200,29607
88300,30832
88400,30787
88500,31113
88600,29613
88700,28979
88800,30193
88900,31888
89000,30275
89100,30338
89200,30016
89300,29093
89400,28403
89500,27851
89600,28482
89700,29367
89800,28979
89900,30554
90000,30641
90100,30526
90200,30675
90300,30697
90400,30594
90500,30777
90600,30842
90700,30861
90800,30931
90900,30957
91000,31036
91100,31044
91200,31069
91300,30281
91400,29867
91500,31146
91600,30608
91700,31255
91800,31241
91900,30217
92000,32205
92100,25365
92200,23023
92300,23025
92400,23082
92500,23152
92600,23167
92700,23147
92800,23170
92900,23190
93000,23232
93100,23210
93200,23234
93300,23265
93400,23300
93500,23309
93600,23301
93700,23348
93800,23379
93900,23405
94000,23418
94100,23427
94200,23488
94300,23499
94400,23526
94500,23551
94600,23544
94700,28329
94800,31501
94900,31799
95000,32562
95100,32649
95200,32534
95300,32142
95400,30465
95500,31129
95600,34168
95700,31782
95800,30254
95900,31216
96000,32895
96100,33191
96200,32337
96300,31507
96400,33007
96500,31284
96600,33240
96700,31020
96800,31859
96900,31905
97000,31494
97100,33136
97200,33135
97300,32803
97400,32580
97500,33272
97600,32987
97700,31934
97800,33337
97900,33351
98000,33423
98100,33414
98200,32235
98300,32159
98400,30772
98500,35105
98600,33351
98700,33618
98800,34221
98900,29415
99000,24622
99100,24666
99200,24734
99300,24716
99400,24771
99500,24778
99600,24823
99700,24836
99800,24904
99900,24915
100000,24933
100100,24978
100200,25041
100300,25043
100400,25069
100500,25049
100600,25129
100700,25176
100800,25202
100900,25224
101000,25278
101100,25299
101200,25336
101300,25375
101400,25393
101500,25421
101600,25421
101700,25443
101800,25479
101900,25543
102000,27540
102100,25603
102200,25585
102300,25582
102400,25618
102500,25671
102600,25706
102700,25737
102800,25806
102900,25836
103000,25841
103100,25850
103200,25888
103300,25901
103400,25964
103500,25964
103600,25979
103700,25991
103800,26052
103900,26096
104000,26125
104100,26188
104200,26182
104300,26235
104400,26211
104500,26247
104600,26261
104700,26319
104800,26334
104900,26380
105000,26372
105100,26383
105200,26408
105300,26428
105400,26472
105500,26476
105600,28788
105700,26518
105800,26563
105900,26579
106000,26579
106100,26577
106200,26593
106300,26652
106400,26637
106500,26650
106600,26667
106700,26727
106800,26737
106900,26785
107000,26810
107100,26847
107200,26852
107300,26879
107400,26976
107500,26979
107600,26974
107700,27064
107800,27012
107900,27057
108000,27107
108100,27109
108200,27120
108300,27186
108400,27167
108500,27249
108600,27276
108700,27268
108800,27318
108900,27362
109000,29695
109100,27441
109200,27468
109300,27471
109400,27522
109500,27569
109600,27574
109700,27591
109800,27638
109900,27642
110000,27654
110100,27688
110200,27752
110300,27763
110400,27777
110500,27868
110600,29868
110700,38292
110800,38341
110900,38293
111000,37991
111100,38301
111200,37932
111300,37330
111400,38653
111500,38058
111600,37832
111700,38518
111800,38561
111900,41980
112000,38554
112100,38038
112200,38714
112300,38740
112400,36225
112500,38687
112600,38540
112700,28332
112800,28300
112900,28388
113000,28414
113100,28396
113200,28454
113300,28464
113400,28517
113500,28500
113600,28495
113700,28519
113800,28543
113900,28578
114000,28543
114100,28585
114200,28553
114300,28590
114400,28605
114500,28615
114600,28654
114700,28645
114800,28705
114900,31231
115000,28791
115100,28875
115200,28843
115300,28867
115400,28923
115500,28987
115600,29018
115700,29026
115800,29073
115900,37800
116000,40122
116100,40184
116200,40221
116300,40439
116400,39542
116500,40437
116600,39366
116700,38975
116800,38890
116900,39997
117000,40379
117100,40416
117200,39829
117300,30711
117400,29546
117500,32235
117600,29608
117700,29643
117800,29684
117900,29727
118000,29707
118100,29788
118200,29805
118300,29901
118400,29874
118500,29884
118600,29898
118700,29939
118800,29951
118900,29934
119000,30012
119100,30067
119200,30059
119300,30135
119400,30139
119500,30158
119600,30168
119700,30232
119800,30260
119900,30263
120000,30304
120100,30330
120200,30391
120300,30368
120400,30487
120500,30451
120600,33308
120700,30534
120800,30518
120900,30550
121000,30571
121100,30655
121200,30682
121300,30689
121400,30685
121500,30710
121600,30736
121700,30782
121800,30782
121900,30828
122000,30824
122100,30863
122200,30857
122300,30926
122400,30962
122500,30992
122600,30984
122700,31025
122800,31073
122900,31067
123000,31084
123100,31151
123200,31158
123300,31229
123400,31248
123500,31276
123600,34235
123700,31297
123800,31350
123900,31410
124000,31391
124100,31477
124200,31475
124300,31504
124400,31516
124500,31510
124600,31548
124700,31560
124800,31641
124900,31620
125000,31673
125100,31637
125200,31739
125300,31774
125400,31799
125500,31812
125600,31869
125700,31881
125800,31838
125900,31908
126000,31925
126100,31915
126200,31981
126300,32003
126400,31983
126500,35061
126600,32070
126700,32068
126800,32076
126900,32109
127000,32152
127100,32143
127200,32206
127300,32235
127400,32254
127500,32266
127600,32273
127700,32292
127800,32315
127900,32326
128000,32391
128100,32391
128200,32457
128300,32467
128400,32460
128500,32544
128600,32560
128700,32572
128800,32542
128900,32579
129000,32586
129100,32625
129200,32611
129300,44540
129400,49440
129500,44933
129600,44930
129700,44965
129800,42948
129900,44702
130000,44476
130100,44885
130200,43669
130300,43839
130400,45202
130500,45203
130600,45231
130700,45286
130800,45348
130900,45271
131000,45175
131100,45357
131200,44838
131300,45431
131400,45493
131500,44254
131600,44860
131700,50528
131800,45675
131900,45779
132000,45737
132100,45437
132200,46113
132300,46304
132400,46966
132500,47154
132600,47385
132700,46935
132800,47311
132900,41598
133000,28015
133100,29112
133200,28789
133300,30032
133400,29863
133500,28849
133600,29176
133700,27995
133800,28802
133900,28138
134000,28002
134100,28263
134200,29673
134300,30312
134400,28075
134500,28794
134600,32202
134700,29236
134800,28569
134900,28719
135000,29321
135100,27595
135200,29509
135300,29245
135400,30221
135500,29595
135600,29768
135700,30758
135800,29056
135900,30458
136000,30050
136100,29944
136200,30143
136300,29441
136400,29769
136500,28772
136600,30622
136700,29542
136800,29492
136900,29588
137000,28452
137100,30287
137200,29553
137300,30598
137400,30882
137500,29208
137600,30631
137700,32739
137800,29637
137900,29861
138000,29635
138100,30800
138200,29354
138300,30698
138400,29321
138500,29830
138600,29935
138700,29847
138800,32034
138900,30625
139000,31793
139100,30454
139200,29670
139300,30816
139400,29253
139500,30288
139600,29850
139700,29981
139800,30983
139900,29383
140000,31662
140100,30210
140200,30299
140300,32932
140400,30668
140500,31861
140600,31344
140700,33971
140800,31367
140900,30362
141000,31218
141100,32429
141200,29474
141300,31681
141400,30652
141500,31401
141600,32513
141700,30339
141800,32138
141900,31777
142000,31511
142100,32953
142200,31883
142300,33126
142400,32560
142500,33533
142600,32650
142700,32853
142800,34225
142900,34740
143000,41578
143100,49272
143200,49416
143300,50263
143400,54818
143500,49621
143600,48650
143700,50622
143800,50495
143900,50637
144000,50523
144100,50661
144200,49918
144300,50605
144400,50679
144500,50698
144600,49404
144700,50812
144800,49088
144900,50757
145000,48745
145100,51009
145200,51024
145300,51002
145400,51161
145500,56527
145600,51006
145700,51079
145800,50591
145900,51135
146000,50829
146100,51222
146200,49175
146300,51296
146400,44781
146500,37692
146600,37678
146700,37727
146800,37752
146900,37853
147000,37751
147100,37780
147200,37818
147300,37783
147400,37829
147500,37832
147600,37853
147700,37966
147800,38007
147900,42174
148000,38082
148100,38073
148200,38111
148300,38157
148400,38181
148500,38213
148600,38260
148700,38288
148800,38301
148900,38398
149000,38381
149100,38422
149200,38492
149300,38490
149400,38481
149500,38489
149600,38473
149700,38559
149800,38611
149900,38591
150000,38601
150100,38612
150200,38702
150300,38718
150400,38747
150500,38872
150600,43056
150700,38840
150800,38860
150900,38886
151000,38915
151100,38929
151200,38938
151300,39031
151400,39077
151500,39044
151600,39045
151700,39047
151800,39136
151900,39190
152000,39195
152100,39240
152200,39280
152300,39334
152400,39325
152500,39301
152600,39389
152700,39394
152800,39438
152900,39444
153000,39492
153100,39538
153200,39520
153300,43989
153400,39597
153500,39628
153600,39696
153700,39660
153800,39739
153900,39776
154000,39829
154100,39818
154200,39801
154300,39877
154400,39880
154500,39977
154600,40002
154700,39973
154800,40041
154900,40100
155000,40064
155100,40079
155200,40111
155300,40100
155400,40147
155500,40197
155600,40204
155700,40243
155800,40251
155900,44889
156000,40342
156100,40346
156200,40375
156300,40433
156400,40424
156500,40476
156600,40511
156700,40517
156800,40539
156900,40561
157000,40536
157100,40581
157200,40653
157300,40611
157400,40637
157500,40640
157600,40678
157700,40691
157800,40629
157900,40713
158000,40759
158100,40768
158200,40821
158300,40828
158400,40894
158500,45645
158600,40897
158700,40935
158800,40954
158900,40984
159000,41009
159100,40985
159200,41012
159300,41119
159400,41095
159500,41091
159600,41126
159700,41177
159800,41199
159900,41188
160000,41283
160100,41297
160200,41318
160300,41356
160400,41372
160500,41388
160600,41403
160700,41401
160800,41486
160900,41495
161000,46372
161100,41523
161200,41534
161300,41554
161400,41644
161500,41583
161600,41594
161700,41640
161800,41689
161900,41639
162000,41721
162100,41746
162200,41768
162300,41788
162400,41773
162500,41794
162600,41817
162700,41852
162800,41891
162900,41859
163000,41960
163100,41930
163200,41930
163300,41904
163400,41986
163500,47153
163600,42012
163700,42020
163800,42015
163900,42078
164000,42046
164100,42201
164200,42222
164300,42251
164400,42257
164500,47331
164600,62095
164700,62736
164800,63456
164900,63288
165000,47796
165100,42492
165200,42508
165300,42618
165400,42576
165500,42626
165600,42647
165700,42659
165800,47894
165900,42774
166000,42760
166100,42845
166200,42870
166300,42881
166400,42969
166500,42984
166600,43077
166700,43055
166800,43160
166900,43137
167000,43196
167100,43210
167200,43177
167300,43297
167400,43246
167500,43245
167600,43327
167700,43354
167800,43387
167900,43362
168000,43398
168100,43388
168200,48919
168300,43548
168400,43604
168500,43627
168600,43656
168700,43619
168800,43692
168900,43782
169000,43784
169100,43823
169200,43853
169300,43904
169400,43894
169500,43931
169600,43974
169700,43980
169800,43991
169900,44077
170000,44071
170100,44027
170200,44142
170300,44159
170400,44201
170500,44228
170600,49959
170700,44287
170800,44354
170900,44383
171000,44434
171100,44393
171200,44502
171300,44505
171400,44545
171500,44580
171600,44582
171700,44550
171800,44638
171900,44655
172000,44699
172100,44703
172200,44699
172300,44868
172400,44877
172500,44849
172600,44896
172700,44949
172800,44933
172900,50765
173000,45013
173100,45039
173200,45203
173300,45106
173400,45158
173500,45122
173600,45193
173700,45244
173800,45185
173900,45278
174000,45284
174100,45269
174200,45281
174300,45373
174400,45428
174500,45446
174600,45492
174700,45478
174800,45526
174900,45567
175000,45631
175100,45672
175200,51543
175300,45692
175400,45716
175500,45775
175600,45742
175700,45827
175800,45811
175900,45829
176000,45858
176100,45915
176200,45922
176300,45895
176400,46038
176500,46023
176600,46056
176700,46088
176800,46078
176900,46208
177000,46191
177100,46166
177200,46159
177300,46242
177400,46255
177500,52243
177600,46349
177700,46390
177800,46375
177900,46421
178000,46470
178100,46552
178200,46520
178300,46450
178400,46598
178500,46637
178600,46620
178700,46633
178800,46724
178900,46691
179000,46684
179100,46696
179200,46750
179300,46746
179400,46779
179500,46828
179600,46840
179700,52996
179800,46890
179900,46870
180000,46903
180100,46971
180200,46942
180300,47021
180400,46943
180500,47083
180600,47091
180700,47192
180800,47273
180900,47233
181000,47276
181100,47313
181200,47341
181300,47419
181400,47377
181500,47441
181600,62517
181700,63985
181800,72053
181900,64196
182000,63540
182100,63796
182200,64494
182300,60682
182400,64486
182500,61823
182600,64442
182700,64880
182800,63887
182900,63029
183000,64723
183100,63765
183200,64180
183300,64735
183400,65131
183500,73017
183600,65067
183700,65409
183800,65287
183900,63642
184000,65545
184100,67068
184200,65704
184300,65827
184400,63817
184500,63384
184600,65481
184700,64880
184800,65632
184900,65652
185000,49202
185100,40068
185200,40092
185300,39407
185400,46912
185500,40987
185600,41795
185700,40144
185800,39770
185900,40412
186000,41865
186100,41652
186200,40446
186300,40540
186400,41393
186500,41742
186600,39995
186700,40645
186800,40569
186900,41356
187000,42085
187100,41441
187200,42086
187300,42045
187400,41581
187500,43594
187600,42992
187700,41558
187800,42094
187900,42186
188000,48962
188100,43378
188200,43124
188300,43614
188400,43398
188500,42684
188600,41344
188700,43255
188800,41994
188900,41921
189000,42915
189100,42997
189200,41328
189300,43933
189400,42807
189500,41924
189600,41751
189700,42419
189800,42512
189900,44503
190000,44418
190100,43749
190200,43025
190300,43151
190400,47391
190500,44046
190600,44981
190700,45302
190800,45084
190900,43201
191000,42745
191100,44014
191200,44081
191300,44831
191400,44742
191500,44252
191600,44084
191700,45264
191800,49045
191900,49842
192000,50041
192100,50093
192200,50185
192300,50122
192400,54277
192500,50185
192600,50229
192700,50126
192800,50297
192900,50245
193000,50272
193100,50332
193200,50400
193300,50351
193400,50390
193500,50396
193600,50382
193700,50462
193800,50508
193900,50530
194000,50564
194100,50561
194200,50601
194300,50606
194400,50632
194500,58065
194600,50677
194700,50610
194800,50703
194900,50732
195000,50744
195100,50797
195200,50789
195300,50792
195400,50860
195500,50841
195600,50930
195700,50872
195800,50899
195900,50882
196000,50940
196100,50952
196200,50952
196300,50953
196400,51048
196500,58426
196600,51088
196700,51027
196800,51208
196900,51255
197000,51271
197100,51286
197200,51302
197300,51291
197400,51344
197500,51364
197600,51400
197700,51455
197800,51536
197900,51540
198000,51580
198100,51572
198200,51658
198300,51694
198400,51725
198500,51748
198600,51757
198700,51801
198800,51718
198900,51867
199000,51891
199100,51956
199200,51962
199300,51973
199400,52025
199500,61602
199600,70969
199700,70978
199800,70996
199900,70253
200000,69994
200100,70914
200200,69834
200300,79542
200400,71350
200500,70472
200600,71375
200700,71412
200800,71355
200900,71507
201000,68384
201100,71558
201200,71672
201300,70790
201400,71382
201500,71419
201600,71851
201700,71707
201800,71669
201900,83085
202000,72006
202100,72065
202200,72076
202300,71764
202400,70536
202500,70606
202600,71506
202700,72333
202800,72336
202900,72288
203000,72504
203100,71479
203200,72657
203300,72581
203400,72625
203500,83165
203600,72702
203700,70759
203800,72747
203900,71197
204000,71643
204100,71560
204200,71389
204300,71791
204400,68715
204500,73000
204600,73094
204700,72784
204800,73121
204900,69859
205000,72018
205100,83117
205200,73264
205300,70832
205400,73038
205500,73461
205600,73120
205700,71368
205800,71483
205900,73609
206000,73295
206100,73437
206200,73168
206300,72960
206400,73479
206500,73868
206600,73837
206700,85620
206800,73885
206900,73197
207000,73833
207100,70419
207200,71691
207300,72274
207400,74053
207500,74015
207600,71983
207700,71013
207800,70754
207900,74326
208000,74366
208100,73355
208200,72295
208300,85032
208400,73681
208500,72341
208600,74646
208700,74836
208800,74997
208900,72671
209000,74545
209100,74513
209200,73354
209300,74699
209400,70066
209500,70954
209600,74977
209700,74954
209800,74499
209900,85945
210000,75317
210100,75117
210200,74449
210300,74408
210400,73998
210500,75345
210600,76058
210700,73029
210800,74015
210900,55411
211000,55459
211100,55353
211200,55468
211300,55518
211400,55531
211500,55536
211600,55613
211700,55621
211800,55672
211900,64386
212000,55692
212100,55753
212200,55692
212300,55737
212400,55722
212500,55746
212600,53276
212700,44945
212800,45213
212900,45840
213000,45574
213100,45722
213200,45669
213300,46792
213400,46156
213500,47988
213600,47512
213700,46435
213800,46749
213900,49064
214000,47725
214100,48695
214200,58289
214300,48154
214400,47744
214500,49672
214600,48629
214700,47739
214800,49782
214900,47938
215000,50234
215100,52372
215200,51983
215300,51621
215400,50486
215500,50554
215600,51372
215700,51521
215800,52166
215900,52479
216000,53085
216100,51970
216200,55680
216300,56912
216400,56955
216500,65655
216600,56940
216700,57048
216800,56978
216900,56993
217000,57079
217100,57107
217200,56993
217300,57187
217400,57182
217500,57254
217600,57298
217700,57367
217800,57329
217900,57390
218000,57425
218100,57429
218200,57449
218300,57534
218400,57574
218500,66523
218600,57590
218700,57623
218800,57613
218900,61081
219000,78353
219100,78184
219200,77068
219300,78212
219400,75477
219500,77688
219600,77312
219700,78205
219800,76418
219900,76891
220000,75635
220100,90205
220200,75637
220300,77479
220400,77197
220500,78479
220600,77602
220700,77876
220800,80189
220900,80584
221000,79264
221100,79147
221200,78961
221300,78298
221400,79432
221500,79154
221600,79491
221700,92219
221800,76612
221900,79232
222000,78843
222100,79179
222200,79183
222300,78457
222400,79838
222500,78466
222600,79503
222700,79493
222800,79707
222900,79921
223000,78712
223100,79239
223200,79999
223300,79413
223400,92671
223500,79724
223600,79072
223700,79821
223800,80373
223900,80548
224000,79414
224100,91859
224200,82197
224300,81427
224400,80549
224500,79553
224600,80104
224700,80149
224800,76721
224900,77635
225000,81781
225100,81024
225200,73236
225300,81280
225400,80331
225500,79532
225600,82337
225700,76387
225800,78308
225900,80648
226000,81011
226100,80975
226200,78726
226300,76603
226400,81106
226500,79870
226600,92623
226700,79160
226800,81895
226900,80380
227000,78436
227100,78381
227200,79935
227300,79075
227400,81422
227500,80046
227600,81406
227700,77610
227800,81869
227900,81569
228000,79543
228100,77884
228200,90973
228300,80046
228400,80697
228500,80508
228600,79582
228700,79383
228800,64791
228900,59996
229000,60058
229100,59993
229200,60049
229300,60109
229400,60059
229500,60010
229600,60253
229700,60147
229800,60252
229900,60281
230000,60380
230100,70345
230200,60349
230300,60428
230400,60497
230500,60467
230600,60500
230700,60544
230800,60622
230900,60709
231000,60719
231100,60756
231200,60754
231300,60828
231400,60842
231500,60867
231600,60815
231700,60940
231800,60953
231900,60945
232000,71224
232100,61053
232200,61089
232300,61114
232400,61146
232500,61190
232600,61273
232700,61277
232800,61260
232900,61283
233000,61370
233100,61404
233200,61465
233300,61400
233400,61483
233500,61490
233600,61401
233700,61627
233800,61645
233900,72090
234000,61646
